iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,selected_ratio,P1_completed,P2_completed,P2_local_ratio,P3_fixed,P3_index,P3_convergence05,P3_convergence10,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,relative_price,pc,pa,onshore_new_capacity_mw,onshore_new_capacity_share,offshore_share,onshore_scope_status,capacity_status,capacity_source,gross_new_capacity_kw,capacity_amount_label,sample_id,tariff_cn_effective,tariff_alt_effective,tariff_cn_regular,tariff_alt_regular,tariff_extra_equipment,tariff_status,tariff_events,unquantified_specific_duty,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,tariff_extra_low,tariff_extra_high,power_basis,new_capacity_kw,actual_cost_usd_per_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,tariff_cn_effective_ref_2010,tariff_alt_effective_ref_2010
BRA,Brazil,2023,1099.17469400253,latest_Data_raw_source_native_anchor,1,10.093973192326668,onshore_wind,2024,0.766399999999997,842.4074854835357,256.7672085189944,0,,primary,primary_through_2022_extension_after,0.5002561475409837,0.6670081967213115,0.2431474229762703,0.5002561475409837,0.6670081967213115,0.6670081967213115,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,1.851993301864976,1.2725172267108449,0.7888256203835753,0.96543469859711,0.96543469859711,1.0,4817.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",4817000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.14,0.14,0.14,0.14,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_NEAREST_REGIME;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.15507262038532,0.999997610793756,-0.0053745489110125,-0.0120681996993083,0.0,-1.3862943611198906,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,4817000.0,1099.17469400253,404.05,666.2218395131382,0.0987499999999999,0.14,0.14
CAN,Canada,2023,1454.15804070276,latest_Data_raw_source_native_anchor,1,9.631547587032957,onshore_wind,2024,0.7663999999999975,1114.4667223945917,339.6913183081683,0,,primary,primary_through_2022_extension_after,0.0081229981707889,0.0108306642277186,0.0081973305378936,0.0081229981707889,0.0108306642277186,0.0108306642277186,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999999272842,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,3.688879454113936,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,3.4343232148731406,3.066995692270137,2.7348611602948707,0.96543469859711,0.96543469859711,1.0,1720.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",1720000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0,0.0,0.0,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,CAN_TOWER,True,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.2478042739795606,1.0,-0.0086023235366359,0.0083215102322019,0.0,-1.6094379124341005,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1720000.0,1454.15804070276,404.05,666.2218395131382,0.1085575798094601,0.0,0.0
DEU,Germany,2023,1791.82582469395,latest_Data_raw_source_native_anchor,1,10.967974126474862,onshore_wind,2024,0.7501674479999996,1344.169406171155,447.65641852279487,0,,primary,primary_through_2022_extension_after,0.1091417910447761,0.4365671641791044,0.0,0.1091417910447761,0.4365671641791044,0.4365671641791044,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,2.19722457733622,3.713572066704308,8.000000000000002,0.0253164556962025,1.6094379124341005,2.19722457733622,5.733341276897746,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.447058908971445,5.040721214125535,4.675404543180392,0.96543469859711,0.96543469859711,1.0,3567.0,0.9327928870292888,0.0672071129707112,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",3567000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0573649924768371,0.0270000004768371,0.0270000004768371,0.0270000004768371,0.030364992,official_anchors_with_explicit_liability_and_coverage_assumptions,EU_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0295666913202546,0.8823260256017053,0.0679185927287052,1.000033572838302,-0.0023503866243938,-0.0014292661756497,0.0031223386573668,-1.516347489368088,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,3567000.0,1791.82582469395,404.05,666.2218395131382,0.0003429085740121,0.0135000002384185,0.0134065731476778
ESP,Spain,2023,1185.84724619072,latest_Data_raw_source_native_anchor,1,10.312604650670185,onshore_wind,2024,0.7663999999999996,908.8333294805674,277.01391671015256,0,,primary,primary_through_2022_extension_after,0.0466,0.1864,0.0,0.0466,0.1864,0.1864,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,2.833213344056216,2.302585092994046,16.0,0.0275862068965517,4.0943445622221,2.833213344056216,6.336825731146441,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.948977182109816,4.766619142167279,4.618898772865847,0.96543469859711,0.96543469859711,1.0,762.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",762000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0573649924768371,0.0269730327171826,0.0270000004768371,0.0269730327171826,0.030364992,official_anchors_with_explicit_liability_and_coverage_assumptions,EU_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0295666913202546,0.8823260256017053,0.0949907863880139,1.000252099882421,-0.0032887872991662,0.0016767456125069,0.00133144275019,0.5306282510621703,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,762000.0,1185.84724619072,404.05,666.2218395131382,0.0699831365935919,0.0135000002384185,0.013067618377497
FRA,France,2023,1787.51432727476,latest_Data_raw_source_native_anchor,1,9.92401295778107,onshore_wind,2024,0.766399999999999,1369.9509804233742,417.56334685138586,0,,primary,primary_through_2022_extension_after,0.0067076579094465,0.0089435438792621,0.005217955287645,0.011300555114988,0.0089435438792621,0.0150674068199841,0.75,S2_FIXED_BASE_TRADE_GROUP,imputed_onshore_dominant_nearest_year_2024,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,1.3862943611198906,1.791759469228055,3.0,0.0357142857142857,1.9459101490553128,1.3862943611198906,4.406719247264253,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.738653962697645,3.4025958169320725,3.116699179701625,0.96543469859711,0.96543469859711,1.0,1400.0,0.5868298612566543,0.4131701387433457,offshore_heavy_bridge_required,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",1400000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0573649924768371,0.0269935223418846,0.0270000004768371,0.0269935223418846,0.030364992,official_anchors_with_explicit_liability_and_coverage_assumptions,EU_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0295666913202546,0.8823260256017053,0.2817402844732133,1.000010697952075,-0.0097861665575174,0.0095542874582896,0.0001914942143701,-0.4054651081081644,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1400000.0,1787.51432727476,404.05,666.2218395131382,0.1914682539682539,0.0135000002384185,0.0134950325347186
GBR,United Kingdom,2023,1303.05845807323,latest_Data_raw_source_native_anchor,1,9.604731725093192,onshore_wind,2024,0.766399999999999,998.6640022673222,304.3944558059078,0,,primary,primary_through_2022_extension_after,0.5552926405254008,0.7403901873672011,0.5262563017078347,0.2451591257668711,0.7403901873672011,0.3268788343558282,0.75,S2_FIXED_BASE_TRADE_GROUP,imputed_onshore_dominant_nearest_year_2016,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,1.0986122886681098,2.3978952727983707,2.0000000000000004,0.0185185185185185,2.079441541679836,1.0986122886681098,4.672828834461906,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.096069535408534,3.7213043195549904,3.397749929401713,0.96543469859711,0.96543469859711,1.0,553.0,0.4034729315628191,0.5965270684371808,offshore_heavy_bridge_required,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",553000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0,0.0,0.0,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.5552926405254008,1.0,-0.019380451061407,0.0,0.0,-1.2992829841302609,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,553000.0,1303.05845807323,404.05,666.2218395131382,0.5552926405254008,0.0135000002384185,0.0135000002384185
IND,India,2023,1236.98707050801,latest_Data_raw_source_native_anchor,1,10.643775442424412,onshore_wind,2024,0.7663999999999977,948.026890837336,288.96017967067394,0,,primary,primary_through_2022_extension_after,0.2226027397260274,0.8904109589041096,0.0,0.2226027397260274,0.8904109589041096,0.8904109589041096,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999997608232,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,0.0,1.6094379124341005,0.0,0.0,0.6931471805599453,0.0,2.6390573296152584,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,2.982991199110105,2.5239924791165658,2.115445090117688,0.96543469859711,0.96543469859711,1.0,2806.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",2806000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.075,0.075,0.075,0.075,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,True,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.130421252146725,1.0,-0.0045182417886253,-0.0032058430897361,0.0,-1.6094379124341005,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2806000.0,1236.98707050801,404.05,666.2218395131382,0.081967213114754,0.075,0.075
ITA,Italy,2023,1401.77060996425,latest_Data_raw_source_native_anchor,1,9.377676032377796,onshore_wind,2024,0.7664000000000013,1074.316995476603,327.453614487647,0,,primary,primary_through_2022_extension_after,0.0274753758424053,0.0549507516848107,0.0162762337095775,0.0274753758424053,0.0549507516848107,0.0549507516848107,0.5,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,0.0,2.19722457733622,0.0,0.0,1.3862943611198906,0.0,2.833213344056216,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,3.284200583527909,2.832352390827557,2.4457874622884783,0.96543469859711,0.96543469859711,1.0,455.7999999999993,0.9363380513157624,0.0636619486842376,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,455799.9999999993,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0573649924768371,0.0269978057617866,0.0270000004768371,0.0269978057617866,0.030364992,official_anchors_with_explicit_liability_and_coverage_assumptions,EU_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0295666913202546,0.8823260256017053,0.2673922111136682,1.000010698609647,-0.0092854692162853,0.0083353233234536,0.0007847141905714,-2.19722457733622,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,455799.9999999993,1401.77060996425,404.05,666.2218395131382,0.2103825136612022,0.0135000002384185,0.0134990130114713
POL,Poland,2023,1719.29095435235,latest_Data_raw_source_native_anchor,1,,onshore_wind,2024,0.7664,1317.6645874156409,401.626366936709,0,,,,0.7070291777188329,,,,0.9427055702917772,,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,,,,,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,0.96543469859711,0.96543469859711,1.0,,,0.0,,,,,,,0.0573649924768371,0.0269966467505552,0.0270000004768371,0.0269966467505552,0.030364992,WITS_HS6_proxy_fixed_basket_plus_tower_scenario;2024_regular_carry_if_missing,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0295666913202546,0.8823260256017053,0.3661910534004735,1.0000006666888557,,,,,latest_sample_extension_v1,65760850.0,767367.0,65760850.0,65760850.0,0.0,4421664.0,u,0.0116690553726115,0.9427055702917772,0.0113817092723746,1.0,1.0,850231.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.993665356466107,0.0087517915294586,legacy_median_turbine_share_assumption,0.019520352,0.052054272,source_native_power_basis_unverified,1193080.0,1719.29095435235,404.05,666.2218395131382,0.5150842945874002,0.0135000002384185,0.0134993245497136
SWE,Sweden,2023,1571.27229577142,latest_Data_raw_source_native_anchor,1,9.553007665260306,onshore_wind,2024,0.7664000000000024,1204.22308747922,367.0492082921999,0,,primary,primary_through_2022_extension_after,0.3090277777777777,0.412037037037037,0.1439131022979732,0.3090277777777777,0.412037037037037,0.412037037037037,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,3.58351893845611,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,2.451850521229398,2.051146504423224,1.7165387823441411,0.96543469859711,0.96543469859711,1.0,1973.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",1973000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0573649924768371,0.0270000004768371,0.0270000004768371,0.0270000004768371,0.030364992,official_anchors_with_explicit_liability_and_coverage_assumptions,EU_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0295666913202546,0.8823260256017053,0.4189802001605256,1.0000510664713884,-0.0145880672159051,0.0038489707053166,0.0088768335070796,-1.3862943611198906,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1973000.0,1571.27229577142,404.05,666.2218395131382,0.3483263598326359,0.0135000002384185,0.0134998880509106
TUR,Turkey,2023,1468.1518868816,latest_Data_raw_source_native_anchor,1,9.341119480539328,onshore_wind,2024,0.7663999999999989,1125.1916061060565,342.9602807755434,0,,primary,primary_through_2022_extension_after,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979306672,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,1.685601856157663,1.5037950590481626,1.3327071028711563,0.96543469859711,0.96543469859711,1.0,397.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",397000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384186,0.0135000002384185,0.0135000002384186,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,0.9999999999999998,0.8823260256017053,0.0951466682542856,1.0,-0.0032941931669668,-0.0053846849291666,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,397000.0,1468.1518868816,404.05,666.2218395131382,0.1038074712643677,0.0,0.0135000002384185
USA,United States,2023,1536.63066230021,latest_Data_raw_source_native_anchor,1,11.859778632792278,onshore_wind,2024,0.7664000000000006,1177.6737395868818,358.95692271332814,0,,primary,primary_through_2022_extension_after,0.6723732796240349,0.8964977061653798,0.0,0.6723732796240349,0.8964977061653798,0.8964977061653798,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.96543469859711,0.96543469859711,0.9999999979306672,0.9999999979934344,0.9999998565123438,0.4757022731994509,0.9999999263417476,0.999999963527363,3.1354942159291497,4.143134726391533,22.0,0.0412757973733583,3.713572066704308,3.1354942159291497,6.238324625039508,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.2542580057399615,5.91173568615774,5.605521553906592,0.96543469859711,0.96543469859711,1.0,6402.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,observed_gross_additions,"GWEC GWR24.pdf, PDF page 151, New installations 2023, onshore",6402000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.4313525972,0.025,0.025,0.025,0.4063525972,official_anchors_with_explicit_liability_and_coverage_assumptions,US301;US_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.3964415582439027,0.8823260256017053,0.2364038209861114,1.0001823961002694,-0.0082049379563617,-0.0153101728535052,0.2338589441884429,-1.007640510462383,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,6402000.0,1536.63066230021,404.05,666.2218395131382,0.2376180381576411,0.025,0.0248477523525992
