iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,pc,pa,relative_price,convergence05,convergence10,non_CN_major_suppliers_pa,fixed_preperiod_supplier_basket_pa,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,gross_new_capacity_kw,national_new_capacity_kw_proxy,capacity_status,capacity_amount_label,sample_id,onshore_scope_status,tariff_status,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,power_basis,actual_cost_usd_per_kw,new_capacity_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,X_ref_2010,H_ref_2010
JPN,Japan,2022,2022.73230931396,latest_Data_raw_source_native_anchor,1,11.452077193145994,solar_pv,2024,0.2003072781379221,405.168003280313,1617.564306033647,1,405.1680032803131,primary,primary_through_2022_extension_after,0.2166105023372991,0.8664420093491967,0.812891689573694,0.2166105023372991,0.8664420093491967,0.8664420093491967,0.25,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.4203117453657562,0.4625743936388077,0.9086359970326168,0.9328390623236382,0.9514454228990108,1.0157887415358318,1.201439726936823,2.3978952727983707,3.218875824868201,10.000000000000002,0.0442477876106194,2.9444389791664403,2.3978952727983707,5.37989735354046,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.5345022266303046,5.22152944423905,4.936881332273117,2322000.0,5572800.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.0984915222542993,1.0,-0.009039311486177,-0.010949543779232,0.0,-0.8209805520698303,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2022.73230931396,2322000.0,1068.918672,43510.08892641799,0.0954023884591692,10.0,10611.6
KOR,South Korea,2022,1420.23407700099,latest_Data_raw_source_native_anchor,1,9.975210081781896,solar_pv,2024,0.3360672992418841,477.2942305490128,942.9398464519772,0,,primary,primary_through_2022_extension_after,0.4806043434820822,0.9612086869641644,0.0,0.4806043434820822,0.9612086869641644,0.9612086869641644,0.5,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.4203117453657562,0.4625743936388077,0.9086359970326168,0.9328390623236382,0.9514454228990108,1.0157887415358318,1.201439726936823,4.04305126783455,2.995732273553991,56.00000000000001,0.0881889763779527,4.51085950651685,4.04305126783455,6.363028103540465,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.182187713618667,5.98392962339803,5.807172826171169,1309990.0,3143976.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.188465819333567,1.0,-0.0173689625723361,-0.0275341992853182,0.0,1.0473189942805594,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1420.23407700099,1309990.0,1068.918672,43510.08892641799,0.1616373379086477,10.0,10611.6
USA,United States,2022,1187.4554201637,latest_Data_raw_source_native_anchor,1,11.625966537492069,solar_pv,2024,0.3618779183165407,429.713895542533,757.741524621167,1,429.71389554253307,primary,primary_through_2022_extension_after,0.0012267981915579,0.0016357309220772,0.0016357309220772,0.0012267981915579,0.0016357309220772,0.0016357309220772,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.4203117453657562,0.4625743936388077,0.9086359970326168,0.9328390623236382,0.9514454228990108,1.0157887415358318,1.201439726936823,4.770684624465665,5.153291594497779,117.00000000000004,0.0792146242383209,4.997212273764115,4.770684624465665,7.215975002651466,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,7.126698206313033,6.809842907685046,6.537484484855288,9028129.999999996,21667511.99999999,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.4974936146850304,0.7822241739646847,0.2885153322458873,1.0517573770491804,-0.0267135669067932,0.0266014754311647,0.0005544710164385,-0.3826069700321142,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1187.4554201637,9028129.999999996,1068.918672,43510.08892641799,0.2707293689466955,10.0,10611.6
AUS,Australia,2023,1012.2454310799,latest_Data_raw_source_native_anchor,1,10.453396610802349,solar_pv,2024,0.3145434673186922,318.39518766937607,693.850243410524,1,318.39518766937607,primary,primary_through_2022_extension_after,0.7168301309380865,0.9557735079174484,0.9557735079174484,0.7168301309380865,0.9557735079174484,0.9557735079174484,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,2.079441541679836,1.791759469228055,6.999999999999998,0.1029411764705882,0.6931471805599453,2.079441541679836,4.127134385045092,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.415226008533038,3.1192043022958584,2.8845403357550534,893924.9999999995,2145419.9999999986,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.5632899010458235,1.0,-0.0528359786507788,-0.0148996159081565,0.0,0.2876820724517812,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1012.2454310799,893924.9999999995,1586.839872,51178.08003377619,0.5357310279540023,10.0,10611.6
BRA,Brazil,2023,744.352528682658,latest_Data_raw_source_native_anchor,1,,solar_pv,2024,0.2604575663295391,193.8722481119236,550.4802805707344,1,,,,0.7477405426101524,,,,0.99698739014687,,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,0.3132281255870032,0.3447234388797381,0.9086359970326168,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,6247325.0,,,,,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0,0.7822241739646847,0.2883707572840275,1.0,,,,,latest_sample_extension_v1,3965287104.0,3953341241.0,3965287104.0,3965287104.0,0.0,251600.0,value,0.99698739014687,0.9993883229410933,0.9975840371687088,1.0,0.9999985905182012,854143.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9652050696317598,0.7477405426101524,IRENA_observed_module_cost,source_native_power_basis_unverified,744.352528682658,6247325.0,1586.839872,51178.08003377619,0.2936020014545247,10.0,10611.6
DEU,Germany,2023,748.22740078444,latest_Data_raw_source_native_anchor,1,11.20404154677254,solar_pv,2024,0.3806707579521633,284.82829177718986,463.3991090072501,1,284.82829177718986,primary,primary_through_2022_extension_after,0.643697815850709,0.8582637544676119,0.1647552606517889,0.643697815850709,0.8582637544676119,0.8582637544676119,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,2.5649493574615367,3.6635616461296463,12.0,0.0479999999999999,2.772588722239781,2.5649493574615367,5.476463551931511,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.493423718612091,5.093020849323096,4.738673285887165,7165500.0,17197200.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.4085081068364409,1.0,-0.0380372670225928,-0.022573839614997,0.0,-1.0986122886681096,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,748.22740078444,7165500.0,1586.839872,51178.08003377619,0.3700388752093839,10.0,10611.6
ESP,Spain,2023,686.791110513351,latest_Data_raw_source_native_anchor,1,10.26387802534063,solar_pv,2024,0.3271669753690326,224.69537033699208,462.0957401763589,1,224.69537033699208,primary,primary_through_2022_extension_after,0.6045416973663005,0.8060555964884006,0.8060555964884006,0.6045416973663005,0.8060555964884006,0.8060555964884006,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,1.791759469228055,2.3978952727983707,5.0,0.0458715596330275,1.0986122886681098,1.791759469228055,4.653960350157523,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.716767198503327,3.3576270003238906,3.080297115450221,2841145.0000000005,6818748.000000001,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2829948316804992,1.0,-0.0261956707740348,-0.030621641822703,0.0,-0.6061358035703157,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,686.791110513351,2841145.0000000005,1586.839872,51178.08003377619,0.222160926953235,10.0,10611.6
FRA,France,2023,977.58883510313,latest_Data_raw_source_native_anchor,1,9.889090409251596,solar_pv,2024,0.2852041148773917,278.81235842960865,698.7764766735213,1,278.81235842960865,primary,primary_through_2022_extension_after,0.5852389497655648,0.7803185996874197,0.4331485132687779,0.5852389497655648,0.7803185996874197,0.7803185996874197,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,1.3862943611198906,2.4849066497880004,3.0,0.0326086956521739,1.9459101490553128,1.3862943611198906,4.499809670330265,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.514826931379088,4.179085996829119,3.8854385318565527,1660855.0000000016,3986052.000000004,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2339896337025985,1.0,-0.021610053887685,-0.033342319554057,0.0,-1.0986122886681098,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,977.58883510313,1660855.0000000016,1586.839872,51178.08003377619,0.1920508407447017,10.0,10611.6
IND,India,2023,728.321084784776,latest_Data_raw_source_native_anchor,1,11.203750601700264,solar_pv,2024,0.3951501034391904,287.7961519896476,440.52493279512834,1,287.7961519896476,primary,primary_through_2022_extension_after,0.4940721795609911,0.6587629060813215,0.6587629060813215,0.4940721795609911,0.6587629060813215,0.6587629060813215,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,3.044522437723423,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,2.581379858987129,2.2034692754207814,1.8923396540507007,4796370.000000002,11511288.000000004,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2594271375739698,1.0,-0.023987720396564,-0.0222032572700805,0.0,-1.3862943611198906,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,728.321084784776,4796370.000000002,1586.839872,51178.08003377619,0.2094730271247598,10.0,10611.6
ITA,Italy,2023,840.961775166903,latest_Data_raw_source_native_anchor,1,10.291036452939318,solar_pv,2024,0.3121927592076953,262.5421769775569,578.4195981893461,0,,primary,primary_through_2022_extension_after,0.2205083790370013,0.2940111720493351,0.0648919206395722,0.2205083790370013,0.2940111720493351,0.2940111720493351,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,1.0986122886681098,1.3862943611198906,2.0000000000000004,0.0235294117647058,2.302585092994046,1.0986122886681098,4.430816798843313,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.580069402653597,3.350444559814268,3.1582744569475976,2398075.000000001,5755380.000000002,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2994140675067587,1.0,-0.0277368008792938,0.0073845638147289,0.0,-0.2876820724517808,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,840.961775166903,2398075.000000001,1586.839872,51178.08003377619,0.2937826984300906,10.0,10611.6
JPN,Japan,2023,1920.03748046382,latest_Data_raw_source_native_anchor,1,11.509613988077826,solar_pv,2024,0.3414001467423783,655.5010775812144,1264.5364028826057,0,,primary,primary_through_2022_extension_after,0.2179493941905557,0.8717975767622231,0.5947366144829737,0.2179493941905557,0.8717975767622231,0.8717975767622231,0.25,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,2.19722457733622,3.218875824868201,8.000000000000002,0.0484848484848484,2.3978952727983707,2.19722457733622,5.062595033026967,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.464058522713891,5.109482604520695,4.784721453046268,2005500.0,4813200.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.0984915222542993,1.0,-0.0090393114861769,-0.0110743478549711,0.0,-1.021651247531981,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1920.03748046382,2005500.0,1586.839872,51178.08003377619,0.0954023884591692,10.0,10611.6
KOR,South Korea,2023,1234.05254630052,latest_Data_raw_source_native_anchor,1,10.111765963081124,solar_pv,2024,0.3232742549516144,398.9374174764433,835.1151288240767,1,398.9374174764434,primary,primary_through_2022_extension_after,0.4851885461876524,0.9703770923753048,0.0,0.4851885461876524,0.9703770923753048,0.9703770923753048,0.5,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,3.4011973816621555,2.995732273553991,29.000000000000004,0.0950819672131147,4.04305126783455,3.4011973816621555,5.6240175061873385,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.14148840542744,5.9042652074688,5.688133352592296,1501560.0000000016,3603744.000000004,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.188465819333567,1.0,-0.0173689625723357,-0.0279723618501405,0.0,0.4054651081081646,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1234.05254630052,1501560.0000000016,1586.839872,51178.08003377619,0.1616373379086477,10.0,10611.6
