technology,iso3,supplier,year,rate,status,source_year,uses_future_year
wind,AUS,USA,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,AUS,CHN,2017,0.01,observed_bilateral_or_MFN,2017,False
wind,AUS,DEU,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,DNK,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,ESP,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,GBR,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,ITA,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,JPN,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,AUS,LCA,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,NLD,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,PRT,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,USA,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,AUS,ZAF,2017,0.025,observed_bilateral_or_MFN,2017,False
wind,AUS,CHN,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,DEU,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,DNK,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,ESP,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,GBR,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,IND,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,IRL,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,JPN,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,PRT,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,USA,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,ZAF,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,AUS,BEL,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,CHN,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,DEU,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,GBR,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,IND,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,IRL,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,PRT,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,USA,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,ZAF,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,AUS,CHN,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,DEU,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,FIN,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,GBR,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,IND,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,NZL,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,PRT,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,USA,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,AUS,CHN,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,DEU,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,DNK,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,GBR,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,IND,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,ITA,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,TUR,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,USA,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,ZAF,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,AUS,CHN,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,AUS,DEU,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,AUS,DNK,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,AUS,GBR,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,AUS,IND,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,AUS,USA,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,AUS,CHN,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,DEU,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,GBR,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,IND,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,ITA,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,PRT,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,TUR,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,USA,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,ZAF,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,AUS,CHN,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,AUS,DEU,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,AUS,DNK,2024,0.025,nearest_source_year_within_UK_regime,2022,False
wind,AUS,FRA,2024,0.025,nearest_source_year_within_UK_regime,2014,False
wind,AUS,GBR,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,AUS,PRT,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,AUS,TUR,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,AUS,USA,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,BRA,CHN,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,DEU,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,ESP,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,GBR,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,IND,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,ITA,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,KOR,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,USA,2010,0.14,inherited_alternative_rate_or_zero_assumption,2010,False
wind,BRA,CHN,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,DEU,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,DNK,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,ESP,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,HKG,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,IND,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,ITA,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,NLD,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,SGP,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,USA,2011,0.14,inherited_alternative_rate_or_zero_assumption,2011,False
wind,BRA,AUT,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,CAN,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,CHN,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,DEU,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,DNK,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,ESP,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,IND,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,ITA,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,MEX,2012,0.11199999809265099,observed_bilateral_or_MFN,2012,False
wind,BRA,NLD,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,NZL,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,PRT,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,S19,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,USA,2012,0.14,inherited_alternative_rate_or_zero_assumption,2012,False
wind,BRA,CHN,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,DEU,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,DNK,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,ESP,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,ITA,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,MAC,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,MEX,2013,0.11199999809265099,nearest_source_year_within_UK_regime,2012,False
wind,BRA,TUR,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,USA,2013,0.14,inherited_alternative_rate_or_zero_assumption,2013,False
wind,BRA,BEL,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,CAN,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,CHN,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,DEU,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,DNK,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,ESP,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,IND,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,PRT,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,USA,2014,0.14,inherited_alternative_rate_or_zero_assumption,2014,False
wind,BRA,CHN,2015,0.14,inherited_alternative_rate_or_zero_assumption,2015,False
wind,BRA,DEU,2015,0.14,inherited_alternative_rate_or_zero_assumption,2015,False
wind,BRA,ESP,2015,0.14,inherited_alternative_rate_or_zero_assumption,2015,False
wind,BRA,IND,2015,0.14,inherited_alternative_rate_or_zero_assumption,2015,False
wind,BRA,PRT,2015,0.14,inherited_alternative_rate_or_zero_assumption,2015,False
wind,BRA,USA,2015,0.14,inherited_alternative_rate_or_zero_assumption,2015,False
wind,BRA,CHN,2016,0.14,inherited_alternative_rate_or_zero_assumption,2016,False
wind,BRA,DEU,2016,0.14,inherited_alternative_rate_or_zero_assumption,2016,False
wind,BRA,IND,2016,0.14,inherited_alternative_rate_or_zero_assumption,2016,False
wind,BRA,PRT,2016,0.14,inherited_alternative_rate_or_zero_assumption,2016,False
wind,BRA,USA,2016,0.14,inherited_alternative_rate_or_zero_assumption,2016,False
wind,BRA,CHN,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,DEU,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,DNK,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,GBR,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,IND,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,NLD,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,PRT,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,USA,2017,0.14,inherited_alternative_rate_or_zero_assumption,2017,False
wind,BRA,CHN,2018,0.14,inherited_alternative_rate_or_zero_assumption,2018,False
wind,BRA,DEU,2018,0.14,inherited_alternative_rate_or_zero_assumption,2018,False
wind,BRA,IND,2018,0.14,inherited_alternative_rate_or_zero_assumption,2018,False
wind,BRA,POL,2018,0.14,inherited_alternative_rate_or_zero_assumption,2018,False
wind,BRA,USA,2018,0.14,inherited_alternative_rate_or_zero_assumption,2018,False
wind,BRA,CHN,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,DEU,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,ESP,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,ITA,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,NLD,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,POL,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,USA,2019,0.14,inherited_alternative_rate_or_zero_assumption,2019,False
wind,BRA,CHN,2020,0.14,inherited_alternative_rate_or_zero_assumption,2020,False
wind,BRA,DEU,2020,0.14,inherited_alternative_rate_or_zero_assumption,2020,False
wind,BRA,DNK,2020,0.14,inherited_alternative_rate_or_zero_assumption,2020,False
wind,BRA,HKG,2020,0.14,inherited_alternative_rate_or_zero_assumption,2020,False
wind,BRA,USA,2020,0.14,inherited_alternative_rate_or_zero_assumption,2020,False
wind,BRA,CHN,2021,0.14,inherited_alternative_rate_or_zero_assumption,2021,False
wind,BRA,DEU,2021,0.14,inherited_alternative_rate_or_zero_assumption,2021,False
wind,BRA,ESP,2021,0.14,inherited_alternative_rate_or_zero_assumption,2021,False
wind,BRA,ITA,2021,0.14,inherited_alternative_rate_or_zero_assumption,2021,False
wind,BRA,TUR,2021,0.14,inherited_alternative_rate_or_zero_assumption,2021,False
wind,BRA,USA,2021,0.14,inherited_alternative_rate_or_zero_assumption,2021,False
wind,BRA,CHN,2022,0.14,inherited_alternative_rate_or_zero_assumption,2022,False
wind,BRA,DEU,2022,0.14,inherited_alternative_rate_or_zero_assumption,2022,False
wind,BRA,ESP,2022,0.14,inherited_alternative_rate_or_zero_assumption,2022,False
wind,BRA,TUR,2022,0.14,inherited_alternative_rate_or_zero_assumption,2022,False
wind,BRA,USA,2022,0.14,inherited_alternative_rate_or_zero_assumption,2022,False
wind,BRA,CHN,2023,0.14,inherited_alternative_rate_or_zero_assumption,2023,False
wind,BRA,DEU,2023,0.14,inherited_alternative_rate_or_zero_assumption,2023,False
wind,BRA,GBR,2023,0.14,inherited_alternative_rate_or_zero_assumption,2023,False
wind,BRA,POL,2023,0.14,inherited_alternative_rate_or_zero_assumption,2023,False
wind,BRA,TUR,2023,0.14,inherited_alternative_rate_or_zero_assumption,2023,False
wind,BRA,USA,2023,0.14,inherited_alternative_rate_or_zero_assumption,2023,False
wind,BRA,CHN,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,BRA,DEU,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,BRA,ESP,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,BRA,GBR,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,BRA,IND,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,BRA,ITA,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,BRA,USA,2024,0.112,inherited_alternative_rate_or_zero_assumption,2024,False
wind,CAN,BEL,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,CHN,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,DEU,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,DNK,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,FRA,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,GBR,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,ITA,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,JPN,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,KOR,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,NLD,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,S19,2010,0.0,reporter_MFN_fallback,2010,False
wind,CAN,UKR,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,USA,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,CAN,CHN,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,DEU,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,DNK,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,ESP,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,FIN,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,FRA,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,GBR,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,HKG,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,IND,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,JPN,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,KOR,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,NLD,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,S19,2011,0.0,reporter_MFN_fallback,2011,False
wind,CAN,SWE,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,USA,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,ZAF,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,CAN,CHN,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,DEU,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,DNK,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,ESP,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,FRA,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,GBR,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,JPN,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,KOR,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,PRT,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,S19,2012,0.0,reporter_MFN_fallback,2012,False
wind,CAN,USA,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,ZAF,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,CAN,CHE,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,CHN,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,DEU,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,DNK,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,FIN,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,FRA,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,GBR,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,IND,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,JPN,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,NLD,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,NOR,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,PRT,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,S19,2013,0.0,reporter_MFN_fallback,2013,False
wind,CAN,USA,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,CAN,CHN,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,DEU,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,DNK,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,ESP,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,GBR,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,IND,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,JPN,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,LTU,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,NLD,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,PRT,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,S19,2014,0.0,reporter_MFN_fallback,2014,False
wind,CAN,USA,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,ZAF,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,CAN,BEL,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,CHE,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,CHN,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,DEU,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,DNK,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,ESP,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,EST,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,FRA,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,GBR,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,IND,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,JPN,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,NLD,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,PRT,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,S19,2015,0.0,reporter_MFN_fallback,2015,False
wind,CAN,USA,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,CAN,CHN,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,DEU,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,ESP,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,FRA,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,GBR,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,IND,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,ITA,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,JPN,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,KOR,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,MEX,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,NLD,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,POL,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,PRT,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,RUS,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,S19,2016,0.0,reporter_MFN_fallback,2016,False
wind,CAN,USA,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,CAN,ARE,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,BRA,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,CHN,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,DEU,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,DNK,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,ESP,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,EST,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,FIN,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,FRA,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,GBR,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,ITA,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,JPN,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,NLD,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,POL,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,PRT,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,USA,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,VNM,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,CAN,BRA,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,CHN,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,DEU,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,DNK,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,ESP,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,GBR,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,IND,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,JPN,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,NLD,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,USA,2018,0.0,observed_bilateral_or_MFN,2018,False
wind,CAN,_X ,2018,0.0,reporter_MFN_fallback,2018,False
wind,CAN,BRA,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,CHN,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,DEU,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,DNK,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,ESP,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,GBR,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,IND,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,ITA,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,JPN,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,NIC,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,TUR,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,USA,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,ZAF,2019,0.0,observed_bilateral_or_MFN,2019,False
wind,CAN,CHN,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,DEU,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,DNK,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,GBR,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,IND,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,ITA,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,JPN,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,NLD,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,S19,2020,0.0,reporter_MFN_fallback,2020,False
wind,CAN,TUR,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,USA,2020,0.0,observed_bilateral_or_MFN,2020,False
wind,CAN,BEL,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,BGR,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,CHN,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,DEU,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,DNK,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,ESP,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,EST,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,GBR,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,HKG,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,IND,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,ITA,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,JPN,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,KOR,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,MEX,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,NLD,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,USA,2021,0.0,observed_bilateral_or_MFN,2021,False
wind,CAN,CHN,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,DEU,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,ESP,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,FIN,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,GBR,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,IND,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,ITA,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,JPN,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,KOR,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,PRT,2022,0.0,observed_bilateral_or_MFN,2022,False
wind,CAN,TUR,2022,0.0,observed_bilateral_or_MFN,2022,False
